Run,Organism,create_date,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,isolation_source,HOST
SRR10554576,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554577,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554578,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554579,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554580,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554581,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554582,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554583,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554584,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554585,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554586,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554587,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554588,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554589,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554590,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554591,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554592,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554593,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554594,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554595,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554596,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554597,Escherichia coli,2019-11-28T15:31:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554598,Escherichia coli,2019-11-28T15:31:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554599,Escherichia coli,2019-11-28T15:31:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554600,Escherichia coli,2019-11-28T15:31:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554601,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554602,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554603,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554604,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554605,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554606,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554607,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554608,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554609,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554610,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554611,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554612,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554613,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554614,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554615,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554616,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554617,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554618,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554619,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554620,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554621,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554622,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554623,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554624,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554625,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554626,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554627,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554628,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554629,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554630,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554631,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554632,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554633,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554634,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554635,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554636,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554637,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554638,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554639,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554640,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554641,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554642,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554643,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554644,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554645,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554646,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554647,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554648,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554649,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554650,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554651,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554652,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554653,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554654,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554655,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554656,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554657,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554658,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554659,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554660,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554661,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554662,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554663,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554664,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554665,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554666,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554667,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554668,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554669,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554670,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554671,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554672,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554673,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554674,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554675,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554676,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554677,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554678,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554679,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554680,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554681,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554682,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554683,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554684,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554685,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554686,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554687,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554688,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554689,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554690,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554691,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554692,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554693,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554694,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554695,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554696,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554697,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554698,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554699,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554700,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554701,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554702,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554703,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554704,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554705,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554706,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554707,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554708,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554709,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554710,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554711,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554712,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554713,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554714,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554715,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554716,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554717,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554718,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554719,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554720,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554721,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554722,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554723,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554724,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554725,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554726,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554727,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554728,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554729,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554730,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554731,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554732,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554733,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554734,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554735,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554736,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554737,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554738,Escherichia coli,2019-11-28T15:32:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554739,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554740,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554741,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554742,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554743,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554744,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554745,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554746,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554747,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10554748,Escherichia coli,2019-11-28T15:33:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556795,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556796,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556797,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556798,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556799,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556800,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556801,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556802,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556803,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556804,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556805,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556806,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556807,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556808,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556809,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556810,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556811,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556812,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556813,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556814,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556815,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556816,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556817,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556818,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556819,Escherichia coli,2019-11-29T11:12:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556820,Escherichia coli,2019-11-29T11:12:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556821,Escherichia coli,2019-11-29T11:12:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556822,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556823,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556824,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556825,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556826,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556827,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556828,Escherichia coli,2019-11-29T11:12:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556829,Escherichia coli,2019-11-29T11:12:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556830,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556831,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556832,Escherichia coli,2019-11-29T11:10:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556833,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556834,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556835,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556836,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
SRR10556837,Escherichia coli,2019-11-29T11:11:00Z,Israel,Asia,2016-12/2017-01,not applicable,
